seed=31
gen=0	fitness=95.532879582370	position=[4.147988, 0.019944, -0.105454, -2.419418, 0.908298, -0.821367, -2.424220, 0.065213, 0.979530, -2.205191]
gen=670	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=671	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=672	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=673	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=674	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=675	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=676	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=677	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=678	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=679	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=680	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=681	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=682	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=683	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=684	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=685	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=686	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=687	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=688	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=689	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=690	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=691	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=692	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=693	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=694	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=695	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=696	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=697	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=698	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=699	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=700	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=701	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=702	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=703	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=704	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=705	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=706	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=707	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=708	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=709	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=710	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=711	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=712	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=713	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=714	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=715	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=716	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=717	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=718	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=719	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=720	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=721	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=722	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=723	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=724	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=725	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=726	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=727	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=728	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=729	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=730	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=731	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=732	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=733	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=734	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=735	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=736	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=737	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=738	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=739	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=740	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=741	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=742	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=743	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=744	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=745	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=746	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=747	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=748	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=749	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=750	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=751	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=752	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=753	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=754	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=755	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=756	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=757	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=758	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=759	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=760	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=761	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=762	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=763	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=764	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=765	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=766	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=767	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=768	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=769	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=770	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=771	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=772	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=773	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=774	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=775	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=776	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=777	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=778	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=779	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=780	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=781	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=782	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=783	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=784	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=785	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=786	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=787	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=788	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=789	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=790	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=791	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=792	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=793	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=794	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=795	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=796	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=797	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=798	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=799	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
gen=800	fitness=23.817792369983	position=[1.069333, -0.096555, -2.066442, -0.070730, 1.149214, 1.022948, 0.081499, 0.845509, -0.028805, -0.062573]
