seed=25
gen=0	fitness=104.478557999482	position=[-1.843127, 2.985794, -0.107304, -2.085369, 1.044083, -2.847223, -1.166616, -5.052440, -1.452292, -3.105645]
gen=639	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=640	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=641	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=642	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=643	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=644	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=645	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=646	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=647	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=648	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=649	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=650	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=651	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=652	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=653	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=654	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=655	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=656	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=657	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=658	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=659	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=660	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=661	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=662	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=663	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=664	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=665	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=666	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=667	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=668	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=669	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=670	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=671	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=672	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=673	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=674	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=675	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=676	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=677	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=678	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=679	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=680	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=681	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=682	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=683	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=684	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=685	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=686	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=687	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=688	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=689	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=690	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=691	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=692	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=693	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=694	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=695	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=696	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=697	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=698	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=699	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=700	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=701	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=702	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=703	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=704	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=705	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=706	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=707	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=708	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=709	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=710	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=711	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=712	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=713	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=714	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=715	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=716	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=717	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=718	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=719	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=720	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=721	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=722	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=723	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=724	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=725	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=726	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=727	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=728	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=729	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=730	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=731	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=732	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=733	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=734	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=735	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=736	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=737	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=738	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=739	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=740	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=741	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=742	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=743	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=744	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=745	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=746	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=747	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=748	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=749	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=750	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=751	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=752	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=753	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=754	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=755	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=756	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=757	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=758	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=759	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=760	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=761	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=762	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=763	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=764	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=765	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=766	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=767	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=768	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=769	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=770	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=771	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
gen=772	fitness=24.397719628459	position=[0.001568, -0.142196, -0.039218, 0.013827, 0.023957, 0.875256, 0.000506, -0.168656, 0.248146, -1.041530]
