seed=24
gen=0	fitness=120.869143633939	position=[-3.126838, -4.245563, 3.217061, -1.522543, 2.891986, 2.672801, 2.069485, -0.959059, 0.068240, -0.016947]
gen=681	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=682	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=683	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=684	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=685	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=686	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=687	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=688	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=689	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=690	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=691	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=692	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=693	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=694	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=695	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=696	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=697	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=698	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=699	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=700	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=701	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=702	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=703	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=704	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=705	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=706	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=707	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=708	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=709	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=710	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=711	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=712	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=713	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=714	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=715	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=716	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=717	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=718	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=719	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=720	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=721	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=722	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=723	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=724	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=725	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=726	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=727	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=728	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=729	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=730	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=731	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=732	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=733	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=734	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=735	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=736	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=737	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=738	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=739	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=740	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=741	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=742	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=743	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=744	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=745	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=746	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=747	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=748	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=749	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=750	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=751	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=752	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=753	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=754	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=755	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=756	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=757	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=758	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=759	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=760	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=761	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=762	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=763	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=764	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=765	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=766	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=767	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=768	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=769	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=770	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=771	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=772	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=773	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=774	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=775	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=776	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=777	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=778	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=779	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=780	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=781	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=782	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=783	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=784	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=785	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=786	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=787	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=788	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=789	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=790	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=791	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=792	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=793	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=794	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=795	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=796	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=797	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=798	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=799	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=800	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=801	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=802	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=803	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=804	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=805	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=806	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=807	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=808	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=809	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=810	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
gen=811	fitness=24.750299125396	position=[1.071697, -0.106946, -1.040184, -0.037477, -0.974754, 0.920608, 0.021026, 0.270912, -0.109533, 0.929023]
