seed=29
gen=0	fitness=109.992429584224	position=[-1.273255, 0.068512, -0.783845, 3.031142, 3.075657, -1.556177, -0.066584, -5.106273, 1.018083, -0.341469]
gen=677	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=678	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=679	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=680	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=681	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=682	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=683	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=684	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=685	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=686	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=687	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=688	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=689	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=690	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=691	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=692	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=693	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=694	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=695	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=696	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=697	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=698	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=699	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=700	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=701	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=702	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=703	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=704	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=705	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=706	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=707	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=708	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=709	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=710	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=711	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=712	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=713	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=714	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=715	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=716	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=717	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=718	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=719	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=720	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=721	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=722	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=723	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=724	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=725	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=726	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=727	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=728	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=729	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=730	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=731	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=732	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=733	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=734	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=735	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=736	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=737	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=738	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=739	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=740	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=741	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=742	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=743	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=744	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=745	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=746	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=747	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=748	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=749	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=750	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=751	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=752	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=753	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=754	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=755	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=756	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=757	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=758	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=759	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=760	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=761	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=762	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=763	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=764	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=765	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=766	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=767	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=768	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=769	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=770	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=771	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=772	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=773	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=774	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=775	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=776	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=777	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=778	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=779	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=780	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=781	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=782	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=783	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=784	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=785	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=786	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=787	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=788	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=789	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=790	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=791	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=792	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=793	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=794	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=795	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=796	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=797	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=798	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=799	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=800	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=801	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=802	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=803	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=804	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=805	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
