seed=27
gen=0	fitness=89.754001541550	chromosome=0110101000111101000000110111101001010011101010100100110110001010101011100100001101100011110010101001100000010011100000111100000010011010000001111111100111111111	decoded=[-0.870404, -4.980935, -1.773386, -2.018390, 1.850575, -1.128377, 0.963062, 0.150080, 1.041188, 4.879996]
gen=518	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=519	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=520	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=521	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=522	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=523	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=524	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=525	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=526	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=527	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=528	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=529	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=530	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=531	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=532	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=533	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=534	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=535	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=536	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=537	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=538	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=539	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=540	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=541	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=542	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=543	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=544	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=545	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=546	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=547	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=548	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=549	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=550	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=551	fitness=0.318180548388	chromosome=0111111111001111100000000010110101111111110001111000000000111010011111110101101001111111111010101000000001110011100000000010000001111111101100101000000001010000	decoded=[-0.007578, 0.007109, -0.008828, 0.009141, -0.025860, -0.003359, 0.018047, 0.005078, -0.012110, 0.012578]
gen=552	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=553	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=554	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=555	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=556	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=557	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=558	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=559	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=560	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=561	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=562	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
gen=563	fitness=0.297693559995	chromosome=0111111110110100100000000111010001111111110001011000000000001001011111111101101101111111110101011000000001011110100000000001010010000000011101011000000001101111	decoded=[-0.011797, 0.018203, -0.009141, 0.001484, -0.005703, -0.006641, 0.014766, 0.003203, 0.018360, 0.017422]
