seed=12
gen=0	fitness=96.303866039538	position=[1.862508, -2.015270, 1.505915, 2.118342, 1.078869, -1.445143, -2.759247, 0.929651, -1.961022, -2.992306]
gen=592	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=593	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=594	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=595	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=596	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=597	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=598	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=599	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=600	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=601	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=602	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=603	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=604	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=605	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=606	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=607	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=608	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=609	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=610	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=611	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=612	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=613	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=614	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=615	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=616	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=617	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=618	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=619	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=620	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=621	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=622	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=623	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=624	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=625	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=626	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=627	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=628	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=629	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=630	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=631	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=632	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=633	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=634	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=635	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=636	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=637	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=638	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=639	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=640	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=641	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=642	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=643	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=644	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=645	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=646	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=647	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=648	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=649	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=650	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=651	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=652	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=653	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=654	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=655	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=656	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=657	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=658	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=659	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=660	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=661	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=662	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=663	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=664	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=665	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=666	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=667	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=668	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=669	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=670	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=671	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=672	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=673	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=674	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=675	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=676	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=677	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=678	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=679	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=680	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=681	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=682	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=683	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=684	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=685	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=686	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=687	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=688	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=689	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=690	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=691	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=692	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=693	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=694	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=695	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=696	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=697	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=698	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=699	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=700	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=701	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=702	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=703	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=704	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=705	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=706	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=707	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=708	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=709	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=710	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=711	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=712	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=713	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=714	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=715	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=716	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=717	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=718	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=719	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=720	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=721	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=722	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=723	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=724	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
