seed=4
gen=0	fitness=90.439355691299	position=[-2.832655, -1.798685, -0.178130, -1.150469, -3.354924, 0.054851, -0.045177, -1.024174, -0.813961, -1.624604]
gen=942	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=943	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=944	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=945	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=946	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=947	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=948	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=949	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=950	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=951	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=952	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=953	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=954	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=955	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=956	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=957	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=958	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=959	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=960	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=961	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=962	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=963	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=964	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=965	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=966	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=967	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=968	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=969	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=970	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=971	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=972	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=973	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=974	fitness=6.499634164966	position=[-1.011145, -0.003728, 0.001361, -0.979372, -0.034827, 0.025586, -0.009301, 0.009819, -1.989336, -0.010313]
gen=975	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=976	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=977	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=978	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=979	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=980	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=981	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=982	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=983	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=984	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=985	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=986	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=987	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=988	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=989	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=990	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=991	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=992	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=993	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=994	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=995	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=996	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=997	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=998	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=999	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1000	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1001	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1002	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1003	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1004	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1005	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1006	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1007	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1008	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1009	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1010	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1011	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1012	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1013	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1014	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1015	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1016	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1017	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1018	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1019	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1020	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1021	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1022	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1023	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1024	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1025	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1026	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1027	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1028	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1029	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1030	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1031	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1032	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1033	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1034	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1035	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1036	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1037	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1038	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1039	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1040	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1041	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1042	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1043	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1044	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1045	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1046	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1047	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1048	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1049	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1050	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1051	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1052	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1053	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1054	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1055	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1056	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1057	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1058	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1059	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1060	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1061	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1062	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1063	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1064	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1065	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1066	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1067	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1068	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1069	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1070	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1071	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1072	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1073	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
gen=1074	fitness=6.369286041653	position=[-1.008833, 0.005173, 0.008946, -0.984099, -0.027715, 0.019093, -0.011645, 0.002246, -1.992091, -0.017934]
