seed=12
gen=0	fitness=96.303866039538	position=[1.862508, -2.015270, 1.505915, 2.118342, 1.078869, -1.445143, -2.759247, 0.929651, -1.961022, -2.992306]
gen=834	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=835	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=836	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=837	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=838	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=839	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=840	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=841	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=842	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=843	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=844	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=845	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=846	fitness=3.436907579154	position=[0.012067, -0.984003, -0.018153, 0.998191, -0.008560, 0.016881, -0.030740, 0.004390, 0.996786, -0.018744]
gen=847	fitness=3.316468816234	position=[-0.007463, -0.979534, 0.001366, 0.982754, 0.011173, -0.003988, -0.008881, -0.019587, 0.970188, 0.003748]
gen=848	fitness=3.316468816234	position=[-0.007463, -0.979534, 0.001366, 0.982754, 0.011173, -0.003988, -0.008881, -0.019587, 0.970188, 0.003748]
gen=849	fitness=3.316468816234	position=[-0.007463, -0.979534, 0.001366, 0.982754, 0.011173, -0.003988, -0.008881, -0.019587, 0.970188, 0.003748]
gen=850	fitness=3.316468816234	position=[-0.007463, -0.979534, 0.001366, 0.982754, 0.011173, -0.003988, -0.008881, -0.019587, 0.970188, 0.003748]
gen=851	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=852	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=853	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=854	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=855	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=856	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=857	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=858	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=859	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=860	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=861	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=862	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=863	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=864	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=865	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=866	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=867	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=868	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=869	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=870	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=871	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=872	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=873	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=874	fitness=3.149256007386	position=[0.002828, -0.988379, -0.008929, 0.990020, 0.000723, 0.006768, -0.021059, -0.005708, 0.986491, -0.008941]
gen=875	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=876	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=877	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=878	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=879	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=880	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=881	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=882	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=883	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=884	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=885	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=886	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=887	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=888	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=889	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=890	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=891	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=892	fitness=3.118909062014	position=[0.006137, -0.988476, -0.005801, 0.987427, 0.003842, 0.003453, -0.017908, -0.002187, 0.983980, -0.005787]
gen=893	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=894	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=895	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=896	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=897	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=898	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=899	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=900	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=901	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=902	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=903	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=904	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=905	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=906	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=907	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=908	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=909	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=910	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=911	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=912	fitness=3.106723173959	position=[0.006550, -0.990416, -0.009624, 0.991151, 0.000001, 0.007395, -0.017505, -0.001886, 0.987819, -0.005321]
gen=913	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=914	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=915	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=916	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=917	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=918	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=919	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=920	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=921	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=922	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=923	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=924	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=925	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=926	fitness=3.102754255643	position=[0.008600, -0.992243, -0.011731, 0.993058, -0.002101, 0.009501, -0.015421, 0.000153, 0.989578, -0.003234]
gen=927	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=928	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=929	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=930	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=931	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=932	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=933	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=934	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=935	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=936	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=937	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=938	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=939	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=940	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=941	fitness=3.102271098945	position=[0.007967, -0.991678, -0.011080, 0.992469, -0.001451, 0.008850, -0.016065, -0.000478, 0.989035, -0.003879]
gen=942	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=943	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=944	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=945	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=946	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=947	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=948	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=949	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=950	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=951	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=952	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=953	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=954	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=955	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=956	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=957	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=958	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=959	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=960	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=961	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=962	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=963	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=964	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=965	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=966	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
