seed=6
gen=0	fitness=86.220642446540	position=[1.118872, 0.173372, 0.211106, -0.304828, 3.130810, -0.809658, -1.062235, -2.725639, -2.222407, -1.057890]
gen=992	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=993	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=994	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=995	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=996	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=997	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=998	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=999	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1000	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1001	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1002	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1003	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1004	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1005	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1006	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1007	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1008	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1009	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1010	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1011	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1012	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1013	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1014	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1015	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1016	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1017	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1018	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1019	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1020	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1021	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1022	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1023	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1024	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1025	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1026	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1027	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1028	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1029	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1030	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1031	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1032	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1033	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1034	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1035	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1036	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1037	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1038	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1039	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1040	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1041	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1042	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1043	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1044	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1045	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1046	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1047	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1048	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1049	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1050	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1051	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1052	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1053	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1054	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1055	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1056	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1057	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1058	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1059	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1060	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1061	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1062	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1063	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1064	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1065	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1066	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1067	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1068	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1069	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1070	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1071	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1072	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1073	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1074	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1075	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1076	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1077	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1078	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1079	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1080	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1081	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1082	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1083	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1084	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1085	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1086	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1087	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1088	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1089	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1090	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1091	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1092	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1093	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1094	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1095	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1096	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1097	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1098	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1099	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1100	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1101	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1102	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1103	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1104	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1105	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1106	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1107	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1108	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1109	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1110	fitness=6.061601336208	position=[1.002020, -0.985288, 1.005326, -0.000971, 0.982541, -0.000717, 0.002134, -0.993224, -0.001495, -0.988094]
gen=1111	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1112	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1113	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1114	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1115	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1116	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1117	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1118	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1119	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1120	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1121	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
