seed=7
gen=0	fitness=79.393464459465	position=[-3.208561, 1.808844, -0.822902, -3.079068, -0.207016, 1.100161, -3.049317, -2.079833, -1.073810, -1.861297]
gen=545	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=546	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=547	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=548	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=549	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=550	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=551	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=552	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=553	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=554	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=555	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=556	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=557	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=558	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=559	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=560	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=561	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=562	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=563	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=564	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=565	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=566	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=567	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=568	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=569	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=570	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=571	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=572	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=573	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=574	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=575	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=576	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=577	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=578	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=579	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=580	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=581	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=582	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=583	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=584	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=585	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=586	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=587	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=588	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=589	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=590	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=591	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=592	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=593	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=594	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=595	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=596	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=597	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=598	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=599	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=600	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=601	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=602	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=603	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=604	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=605	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=606	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=607	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=608	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=609	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=610	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=611	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=612	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=613	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=614	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=615	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=616	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=617	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=618	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=619	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=620	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=621	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=622	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=623	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=624	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=625	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=626	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=627	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=628	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=629	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=630	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=631	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=632	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=633	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=634	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=635	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=636	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=637	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=638	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=639	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=640	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=641	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=642	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=643	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=644	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=645	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=646	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=647	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=648	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=649	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=650	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=651	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=652	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=653	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=654	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=655	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=656	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=657	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=658	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=659	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=660	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=661	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=662	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=663	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=664	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=665	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=666	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=667	fitness=17.342671449768	position=[1.970178, 0.967435, 0.022054, 0.988127, -1.012277, 0.991489, 0.008328, 1.983117, 0.991726, -1.996869]
gen=668	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=669	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=670	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=671	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=672	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=673	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=674	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=675	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=676	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=677	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=678	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
gen=679	fitness=13.896747081852	position=[0.042489, 0.967732, -0.069098, 0.998400, -1.007588, 1.001571, 0.024924, 1.931909, 0.978172, -0.117841]
